1.400000,0.089257,1.880396,0.038062
1.410000,0.089105,1.880398,0.038313
1.420000,0.088953,1.880401,0.038564
1.430000,0.088800,1.880403,0.038815
1.440000,0.088646,1.880405,0.039065
1.450000,0.088491,1.880407,0.039315
1.460000,0.088335,1.880409,0.039564
1.470000,0.088178,1.880411,0.039813
1.480000,0.088019,1.880414,0.040062
1.490000,0.087860,1.880416,0.040310
1.500000,0.087700,1.880418,0.040558
1.510000,0.087539,1.880420,0.040805
1.520000,0.087377,1.880423,0.041051
1.530000,0.087214,1.880425,0.041298
1.540000,0.087050,1.880427,0.041543
1.550000,0.086885,1.880429,0.041789
1.560000,0.086719,1.880432,0.042034
1.570000,0.086553,1.880434,0.042278
1.580000,0.086385,1.880436,0.042522
1.590000,0.086216,1.880438,0.042765
1.600000,0.086046,1.880441,0.043008
1.610000,0.085875,1.880443,0.043251
1.620000,0.085704,1.880445,0.043493
1.630000,0.085531,1.880448,0.043734
1.640000,0.085357,1.880450,0.043975
1.650000,0.085183,1.880452,0.044216
1.660000,0.085007,1.880455,0.044456
1.670000,0.084831,1.880457,0.044695
1.680000,0.084653,1.880460,0.044934
1.690000,0.084475,1.880462,0.045173
1.700000,0.084296,1.880464,0.045411
1.710000,0.084115,1.880467,0.045648
1.720000,0.083934,1.880469,0.045885
1.730000,0.083752,1.880472,0.046122
1.740000,0.083569,1.880474,0.046358
1.750000,0.083385,1.880476,0.046593
1.760000,0.083200,1.880479,0.046828
1.770000,0.083014,1.880481,0.047063
1.780000,0.082828,1.880484,0.047297
1.790000,0.082640,1.880486,0.047530
1.800000,0.082451,1.880489,0.047763
1.810000,0.082262,1.880491,0.047995
1.820000,0.082071,1.880494,0.048227
1.830000,0.081880,1.880496,0.048458
1.840000,0.081688,1.880498,0.048689
1.850000,0.081494,1.880501,0.048919
1.860000,0.081300,1.880503,0.049148
1.870000,0.081105,1.880506,0.049378
1.880000,0.080909,1.880508,0.049606
1.890000,0.080712,1.880511,0.049834
1.900000,0.080515,1.880514,0.050061
1.910000,0.080316,1.880516,0.050288
1.920000,0.080116,1.880519,0.050514
1.930000,0.079916,1.880521,0.050740
1.940000,0.079715,1.880524,0.050965
1.950000,0.079513,1.880526,0.051190
1.960000,0.079309,1.880529,0.051414
1.970000,0.079105,1.880531,0.051637
1.980000,0.078901,1.880534,0.051860
1.990000,0.078695,1.880536,0.052082
2.000000,0.078488,1.880539,0.052304
2.010000,0.078281,1.880542,0.052525
2.020000,0.078072,1.880544,0.052746
2.030000,0.077863,1.880547,0.052966
2.040000,0.077653,1.880549,0.053185
2.050000,0.077442,1.880552,0.053404
2.060000,0.077230,1.880554,0.053622
2.070000,0.077017,1.880557,0.053839
2.080000,0.076804,1.880560,0.054056
2.090000,0.076589,1.880562,0.054273
2.100000,0.076374,1.880565,0.054489
2.110000,0.076158,1.880567,0.054704
2.120000,0.075941,1.880570,0.054918
2.130000,0.075723,1.880573,0.055132
2.140000,0.075504,1.880575,0.055345
2.150000,0.075285,1.880578,0.055558
2.160000,0.075064,1.880580,0.055770
2.170000,0.074843,1.880583,0.055982
2.180000,0.074621,1.880586,0.056192
2.190000,0.074398,1.880588,0.056403
2.200000,0.074174,1.880591,0.056612
2.210000,0.073950,1.880594,0.056821
2.220000,0.073725,1.880596,0.057029
2.230000,0.073498,1.880599,0.057237
2.240000,0.073271,1.880601,0.057444
2.250000,0.073043,1.880604,0.057650
2.260000,0.072815,1.880607,0.057856
2.270000,0.072585,1.880609,0.058061
2.280000,0.072355,1.880612,0.058266
2.290000,0.072124,1.880615,0.058469
2.300000,0.071892,1.880617,0.058673
2.310000,0.071659,1.880620,0.058875
2.320000,0.071426,1.880623,0.059077
2.330000,0.071192,1.880625,0.059278
2.340000,0.070957,1.880628,0.059478
2.350000,0.070721,1.880630,0.059678
2.360000,0.070484,1.880633,0.059877
2.370000,0.070246,1.880636,0.060076
2.380000,0.070008,1.880638,0.060274
2.390000,0.069769,1.880641,0.060471
2.400000,0.069529,1.880644,0.060667
2.410000,0.069289,1.880646,0.060863
2.420000,0.069047,1.880649,0.061058
2.430000,0.068805,1.880652,0.061253
2.440000,0.068562,1.880654,0.061447
2.450000,0.068319,1.880657,0.061640
2.460000,0.068074,1.880659,0.061832
2.470000,0.067829,1.880662,0.062024
2.480000,0.067583,1.880665,0.062215
2.490000,0.067336,1.880667,0.062405
2.500000,0.067089,1.880670,0.062595
2.510000,0.066841,1.880673,0.062783
2.520000,0.066592,1.880675,0.062972
2.530000,0.066342,1.880678,0.063159
2.540000,0.066092,1.880680,0.063346
2.550000,0.065841,1.880683,0.063532
2.560000,0.065589,1.880686,0.063717
2.570000,0.065336,1.880688,0.063902
2.580000,0.065083,1.880691,0.064086
2.590000,0.064829,1.880693,0.064269
2.600000,0.064574,1.880696,0.064452
2.610000,0.064318,1.880699,0.064634
2.620000,0.064062,1.880701,0.064815
2.630000,0.063805,1.880704,0.064995
2.640000,0.063547,1.880706,0.065175
2.650000,0.063289,1.880709,0.065354
2.660000,0.063030,1.880712,0.065532
2.670000,0.062770,1.880714,0.065709
2.680000,0.062509,1.880717,0.065886
2.690000,0.062248,1.880719,0.066062
2.700000,0.061986,1.880722,0.066237
2.710000,0.061724,1.880724,0.066412
2.720000,0.061460,1.880727,0.066585
2.730000,0.061196,1.880730,0.066758
2.740000,0.060932,1.880732,0.066931
2.750000,0.060666,1.880735,0.067102
2.760000,0.060400,1.880737,0.067273
2.770000,0.060134,1.880740,0.067443
2.780000,0.059866,1.880742,0.067612
2.790000,0.059598,1.880745,0.067781
2.800000,0.059329,1.880747,0.067949
2.810000,0.059060,1.880750,0.068116
2.820000,0.058790,1.880752,0.068282
2.830000,0.058519,1.880755,0.068447
2.840000,0.058248,1.880757,0.068612
2.850000,0.057976,1.880760,0.068776
2.860000,0.057703,1.880762,0.068939
2.870000,0.057430,1.880765,0.069102
2.880000,0.057156,1.880767,0.069263
2.890000,0.056882,1.880770,0.069424
2.900000,0.056606,1.880772,0.069584
2.910000,0.056331,1.880775,0.069743
2.920000,0.056054,1.880777,0.069902
2.930000,0.055777,1.880780,0.070060
2.940000,0.055499,1.880782,0.070217
2.950000,0.055221,1.880784,0.070373
2.960000,0.054942,1.880787,0.070528
2.970000,0.054662,1.880789,0.070683
2.980000,0.054382,1.880792,0.070837
2.990000,0.054101,1.880794,0.070990
3.000000,0.053820,1.880797,0.071142
3.010000,0.053538,1.880799,0.071293
3.020000,0.053256,1.880801,0.071444
3.030000,0.052972,1.880804,0.071594
3.040000,0.052689,1.880806,0.071743
3.050000,0.052404,1.880808,0.071891
3.060000,0.052119,1.880811,0.072039
3.070000,0.051834,1.880813,0.072185
3.080000,0.051548,1.880815,0.072331
3.090000,0.051261,1.880818,0.072476
3.100000,0.050974,1.880820,0.072620
3.110000,0.050686,1.880822,0.072764
3.120000,0.050397,1.880825,0.072906
3.130000,0.050108,1.880827,0.073048
3.140000,0.049819,1.880829,0.073189
3.150000,0.049529,1.880832,0.073329
3.160000,0.049238,1.880834,0.073468
3.170000,0.048947,1.880836,0.073607
3.180000,0.048655,1.880838,0.073745
3.190000,0.048363,1.880841,0.073882
3.200000,0.048070,1.880843,0.074018
3.210000,0.047777,1.880845,0.074153
3.220000,0.047483,1.880847,0.074287
3.230000,0.047189,1.880849,0.074421
