1.120000,0.493744,0.047888,0.868253,0.007757
1.130000,0.485535,0.048177,0.872853,0.007879
1.140000,0.477284,0.048462,0.877375,0.008002
1.150000,0.468990,0.048744,0.881820,0.008124
1.160000,0.460655,0.049022,0.886186,0.008248
1.170000,0.452279,0.049297,0.890474,0.008372
1.180000,0.443863,0.049568,0.894682,0.008496
1.190000,0.435408,0.049836,0.898812,0.008620
1.200000,0.426914,0.050101,0.902861,0.008745
1.210000,0.418382,0.050361,0.906831,0.008871
1.220000,0.409813,0.050619,0.910720,0.008996
1.230000,0.401208,0.050872,0.914528,0.009122
1.240000,0.392567,0.051122,0.918255,0.009249
1.250000,0.383892,0.051369,0.921900,0.009375
1.260000,0.375182,0.051612,0.925464,0.009502
1.270000,0.366439,0.051851,0.928946,0.009630
1.280000,0.357664,0.052086,0.932345,0.009757
1.290000,0.348857,0.052318,0.935662,0.009885
1.300000,0.340019,0.052547,0.938896,0.010013
1.310000,0.331152,0.052771,0.942046,0.010141
1.320000,0.322254,0.052992,0.945113,0.010269
1.330000,0.313328,0.053209,0.948096,0.010398
1.340000,0.304375,0.053422,0.950995,0.010526
1.350000,0.295394,0.053632,0.953809,0.010655
1.360000,0.286388,0.053838,0.956539,0.010784
1.370000,0.277356,0.054040,0.959184,0.010913
1.380000,0.268299,0.054238,0.961744,0.011042
1.390000,0.259219,0.054433,0.964219,0.011171
1.400000,0.250115,0.054623,0.966608,0.011301
1.410000,0.240990,0.054810,0.968911,0.011430
1.420000,0.231843,0.054993,0.971129,0.011559
1.430000,0.222675,0.055173,0.973260,0.011688
1.440000,0.213488,0.055348,0.975305,0.011818
1.450000,0.204282,0.055520,0.977263,0.011947
1.460000,0.195058,0.055687,0.979135,0.012076
1.470000,0.185817,0.055851,0.980920,0.012205
1.480000,0.176559,0.056011,0.982618,0.012334
1.490000,0.167286,0.056167,0.984228,0.012463
1.500000,0.157997,0.056319,0.985752,0.012592
1.510000,0.148695,0.056468,0.987188,0.012721
1.520000,0.139380,0.056612,0.988536,0.012850
1.530000,0.130052,0.056753,0.989797,0.012978
1.540000,0.120713,0.056889,0.990969,0.013106
1.550000,0.111363,0.057022,0.992054,0.013234
1.560000,0.102003,0.057150,0.993051,0.013362
1.570000,0.092634,0.057275,0.993960,0.013490
1.580000,0.083257,0.057396,0.994781,0.013617
1.590000,0.073873,0.057513,0.995513,0.013744
1.600000,0.064482,0.057626,0.996157,0.013871
1.610000,0.055085,0.057735,0.996713,0.013998
1.620000,0.045684,0.057840,0.997180,0.014124
1.630000,0.036279,0.057941,0.997559,0.014250
1.640000,0.026870,0.058038,0.997849,0.014375
1.650000,0.017459,0.058131,0.998051,0.014500
1.660000,0.008046,0.058220,0.998164,0.014625
1.670000,-0.001367,0.058306,0.998189,0.014749
1.680000,-0.010780,0.058387,0.998125,0.014873
1.690000,-0.020192,0.058464,0.997973,0.014996
1.700000,-0.029602,0.058537,0.997732,0.015119
1.710000,-0.039010,0.058607,0.997402,0.015242
1.720000,-0.048414,0.058672,0.996984,0.015364
1.730000,-0.057814,0.058733,0.996478,0.015485
1.740000,-0.067209,0.058791,0.995883,0.015606
1.750000,-0.076597,0.058844,0.995200,0.015726
1.760000,-0.085979,0.058894,0.994428,0.015846
1.770000,-0.095354,0.058939,0.993569,0.015966
1.780000,-0.104719,0.058981,0.992621,0.016084
1.790000,-0.114076,0.059018,0.991585,0.016202
1.800000,-0.123422,0.059052,0.990461,0.016319
1.810000,-0.132758,0.059081,0.989250,0.016436
1.820000,-0.142081,0.059107,0.987950,0.016552
1.830000,-0.151392,0.059128,0.986563,0.016668
1.840000,-0.160690,0.059146,0.985088,0.016782
1.850000,-0.169973,0.059160,0.983526,0.016896
1.860000,-0.179241,0.059170,0.981877,0.017009
1.870000,-0.188493,0.059176,0.980140,0.017122
1.880000,-0.197729,0.059178,0.978317,0.017233
1.890000,-0.206947,0.059176,0.976407,0.017344
1.900000,-0.216147,0.059170,0.974410,0.017454
1.910000,-0.225327,0.059160,0.972327,0.017563
1.920000,-0.234487,0.059146,0.970157,0.017672
1.930000,-0.243627,0.059128,0.967902,0.017779
1.940000,-0.252745,0.059107,0.965560,0.017886
1.950000,-0.261841,0.059081,0.963133,0.017992
1.960000,-0.270913,0.059052,0.960620,0.018096
1.970000,-0.279961,0.059019,0.958023,0.018200
1.980000,-0.288985,0.058982,0.955340,0.018303
1.990000,-0.297983,0.058941,0.952572,0.018405
2.000000,-0.306954,0.058896,0.949720,0.018506
2.010000,-0.315898,0.058847,0.946784,0.018606
2.020000,-0.324814,0.058794,0.943763,0.018705
2.030000,-0.333702,0.058738,0.940659,0.018803
2.040000,-0.342559,0.058678,0.937472,0.018900
2.050000,-0.351387,0.058614,0.934201,0.018996
2.060000,-0.360183,0.058546,0.930847,0.019090
2.070000,-0.368947,0.058474,0.927411,0.019184
2.080000,-0.377678,0.058399,0.923892,0.019276
